loan_id,origination_date,grade,region,product_type,ead,pd,lgd,loan_int_rate,loan_status,loan_percent_income,person_age,person_income,person_emp_length,cb_person_cred_hist_length,prior_default
LN015412,2023-02-22,E,RENT,VENTURE,15000.0,0.654035,0.63332,16.95,0,0.23,22,65004,4.0,3,0
LN015413,2022-09-09,C,MORTGAGE,MEDICAL,10000.0,0.185131,0.407252,12.68,0,0.07,26,134400,3.0,3,0
LN015414,2022-05-28,B,MORTGAGE,HOMEIMPROVEMENT,25000.0,0.161778,0.304046,10.75,0,0.19,25,134748,4.0,3,0
LN015415,2024-02-09,B,RENT,PERSONAL,15000.0,0.16878,0.291506,10.62,1,0.25,23,60000,7.0,3,0
LN015416,2023-02-01,A,RENT,PERSONAL,15000.0,0.111683,0.186994,6.54,0,0.23,24,66500,0.0,3,0
LN015417,2023-11-13,B,MORTGAGE,VENTURE,21000.0,0.150631,0.308076,12.69,0,0.16,24,135000,8.0,2,0
LN015418,2022-06-05,C,MORTGAGE,VENTURE,15000.0,0.267675,0.416366,15.96,0,0.11,20,135000,1.0,2,1
LN015419,2022-07-20,A,MORTGAGE,HOMEIMPROVEMENT,8800.0,0.078025,0.175657,6.03,0,0.07,24,135000,5.0,2,0
LN015420,2022-01-22,A,MORTGAGE,EDUCATION,6700.0,0.07783,0.213234,6.03,0,0.05,26,135000,11.0,4,0
LN015421,2023-10-21,D,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.654112,0.531547,15.62,0,0.07,25,135000,9.0,3,1
LN015422,2021-09-14,A,MORTGAGE,VENTURE,5225.0,0.078017,0.205918,7.49,0,0.04,24,135000,8.0,3,0
LN015423,2021-08-13,A,MORTGAGE,MEDICAL,25000.0,0.10457,0.206662,7.49,0,0.19,24,135000,4.0,2,0
LN015424,2022-08-10,C,MORTGAGE,DEBTCONSOLIDATION,24000.0,0.199208,0.411728,12.99,0,0.18,26,135000,10.0,2,0
LN015425,2021-07-27,D,MORTGAGE,VENTURE,12500.0,0.571347,0.546151,15.99,0,0.09,23,135000,1.0,2,0
LN015426,2024-02-29,A,MORTGAGE,EDUCATION,6000.0,0.075721,0.188111,6.92,0,0.04,24,135000,0.0,2,0
LN015427,2023-11-06,B,MORTGAGE,PERSONAL,21000.0,0.156905,0.307645,10.74,0,0.16,24,135000,8.0,2,0
LN015428,2024-03-29,A,OWN,PERSONAL,5000.0,0.10552,0.206438,7.9,0,0.23,22,21600,5.0,3,0
LN015429,2023-05-23,B,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.142025,0.320227,10.99,0,0.07,24,135000,4.0,3,0
LN015430,2022-12-22,A,OWN,VENTURE,16000.0,0.089542,0.219865,6.91,0,0.12,23,135000,7.0,3,0
LN015431,2021-06-25,A,MORTGAGE,MEDICAL,17000.0,0.082328,0.224521,6.17,0,0.13,24,135000,8.0,4,0
LN015432,2022-03-08,B,RENT,MEDICAL,15000.0,0.169733,0.287405,10.37,0,0.22,22,68000,7.0,3,0
LN015433,2021-09-25,D,MORTGAGE,MEDICAL,24000.0,0.666655,0.56014,15.21,1,0.2,26,104550,5.0,4,1
LN015434,2022-02-23,B,MORTGAGE,VENTURE,21000.0,0.155363,0.302931,10.38,0,0.16,24,135000,3.0,4,0
LN015435,2024-03-16,D,MORTGAGE,MEDICAL,15000.0,0.568522,0.551673,15.33,1,0.12,26,104550,6.0,3,0
LN015436,2022-10-19,B,RENT,EDUCATION,15000.0,0.163487,0.312716,10.65,0,0.22,23,69000,3.0,4,0
LN015437,2023-02-06,A,RENT,MEDICAL,15000.0,0.103189,0.220846,8.49,0,0.22,21,69000,3.0,2,0
LN015438,2022-05-27,D,MORTGAGE,PERSONAL,25000.0,0.677573,0.527957,16.07,0,0.19,25,135000,9.0,4,1
LN015439,2023-10-04,C,MORTGAGE,DEBTCONSOLIDATION,20000.0,0.277804,0.425246,12.73,0,0.15,25,135000,4.0,3,1
LN015440,2021-06-06,D,RENT,VENTURE,15000.0,0.602773,0.538235,13.24,0,0.22,24,69400,8.0,4,0
LN015441,2021-07-14,D,MORTGAGE,VENTURE,16000.0,0.655602,0.519144,15.31,0,0.12,25,135000,0.0,3,1
LN015442,2023-01-09,C,MORTGAGE,VENTURE,12500.0,0.185365,0.406665,13.48,0,0.09,24,135000,0.0,4,0
LN015443,2021-07-05,C,RENT,PERSONAL,15000.0,0.296997,0.395524,13.43,0,0.21,23,69996,4.0,4,1
LN015444,2023-10-13,C,MORTGAGE,DEBTCONSOLIDATION,24250.0,0.289485,0.390087,12.87,1,0.2,24,123000,8.0,4,1
LN015445,2024-06-21,F,MORTGAGE,EDUCATION,10000.0,0.682186,0.74652,18.43,0,0.07,23,135000,8.0,4,0
LN015446,2023-10-12,B,RENT,EDUCATION,15000.0,0.167153,0.285369,11.89,0,0.21,23,69996,7.0,4,0
LN015447,2024-02-01,A,MORTGAGE,DEBTCONSOLIDATION,10800.0,0.078137,0.192183,8.0,0,0.08,22,135000,0.0,4,0
LN015448,2023-05-17,D,RENT,HOMEIMPROVEMENT,15000.0,0.582555,0.573753,16.02,0,0.21,25,70000,9.0,4,0
LN015449,2024-06-04,A,MORTGAGE,EDUCATION,12000.0,0.08428,0.210802,9.38,0,0.09,24,135000,8.0,2,0
LN015450,2024-01-29,D,MORTGAGE,PERSONAL,9800.0,0.655975,0.553825,15.99,0,0.07,23,136000,2.0,3,1
LN015451,2022-08-30,C,RENT,EDUCATION,15000.0,0.29849,0.430792,13.48,0,0.21,21,70000,5.0,3,1
LN015452,2021-11-29,B,RENT,EDUCATION,15000.0,0.166911,0.313133,10.38,0,0.21,21,70000,5.0,2,0
LN015453,2021-08-12,C,MORTGAGE,DEBTCONSOLIDATION,8000.0,0.186056,0.413724,12.87,0,0.06,25,136000,1.0,3,0
LN015454,2023-12-23,E,RENT,VENTURE,15000.0,0.730375,0.644841,16.35,0,0.21,26,70000,6.0,3,1
LN015455,2024-05-18,D,MORTGAGE,MEDICAL,24000.0,0.592749,0.546504,14.61,1,0.19,26,105400,6.0,3,0
LN015456,2021-08-24,A,MORTGAGE,DEBTCONSOLIDATION,8000.0,0.087791,0.20991,8.32,0,0.06,23,136000,7.0,3,0
LN015457,2023-06-25,A,MORTGAGE,EDUCATION,21500.0,0.091377,0.216903,6.62,0,0.16,26,137000,3.0,4,0
LN015458,2023-06-15,B,RENT,PERSONAL,15000.0,0.163972,0.303676,11.89,0,0.21,25,70000,6.0,2,0
LN015459,2022-01-01,B,MORTGAGE,MEDICAL,25000.0,0.155222,0.297777,9.99,0,0.18,22,137000,3.0,4,0
LN015460,2021-12-02,B,MORTGAGE,EDUCATION,3500.0,0.145487,0.336946,12.18,0,0.03,26,137000,3.0,2,0
LN015461,2021-08-31,A,MORTGAGE,EDUCATION,11400.0,0.071859,0.211314,9.63,0,0.08,23,137000,0.0,2,0
LN015462,2022-03-13,A,MORTGAGE,VENTURE,10000.0,0.08348,0.203449,5.79,0,0.07,22,137004,3.0,2,0
LN015463,2022-07-15,D,RENT,DEBTCONSOLIDATION,15000.0,0.679439,0.544138,14.42,1,0.23,25,64000,8.0,3,1
LN015464,2021-03-21,A,MORTGAGE,DEBTCONSOLIDATION,7500.0,0.082525,0.211542,6.03,0,0.05,26,138000,0.0,3,0
LN015465,2021-02-26,A,MORTGAGE,PERSONAL,8000.0,0.080291,0.212353,6.99,0,0.06,25,138000,9.0,4,0
LN015466,2023-09-17,D,RENT,PERSONAL,15000.0,0.680165,0.524044,15.7,0,0.21,22,70204,6.0,3,1
LN015467,2022-08-24,A,RENT,VENTURE,15000.0,0.10596,0.214431,8.0,0,0.21,21,70500,5.0,3,0
LN015468,2022-11-19,A,OWN,PERSONAL,16500.0,0.080565,0.209802,6.54,0,0.12,24,138000,8.0,3,0
LN015469,2024-06-22,B,MORTGAGE,PERSONAL,2700.0,0.139854,0.324539,11.86,0,0.02,23,138000,7.0,2,0
LN015470,2024-02-20,B,MORTGAGE,MEDICAL,5000.0,0.138402,0.318529,11.86,0,0.04,25,138000,0.0,4,0
LN015471,2023-06-05,B,OWN,MEDICAL,21600.0,0.157556,0.322048,10.99,0,0.16,25,138000,9.0,4,0
LN015472,2024-01-25,C,MORTGAGE,EDUCATION,9000.0,0.182299,0.393832,12.22,0,0.07,25,138000,3.0,3,0
LN015473,2023-02-02,C,OWN,VENTURE,3825.0,0.208717,0.40366,14.65,0,0.18,23,21000,4.0,4,0
LN015474,2022-09-18,C,MORTGAGE,DEBTCONSOLIDATION,5000.0,0.273915,0.415841,12.73,1,0.04,25,126996,8.0,2,1
LN015475,2022-09-07,B,OWN,VENTURE,7500.0,0.190405,0.327753,12.69,0,0.36,23,21000,7.0,3,0
LN015476,2023-02-19,C,OWN,EDUCATION,6000.0,0.224372,0.418073,15.27,0,0.29,23,21000,2.0,2,0
LN015477,2021-05-23,B,MORTGAGE,DEBTCONSOLIDATION,14400.0,0.142883,0.292856,10.99,0,0.1,26,139992,0.0,2,0
LN015478,2024-04-22,E,RENT,VENTURE,15000.0,0.73462,0.621258,16.32,1,0.23,24,65000,8.0,4,1
LN015479,2022-08-14,C,OWN,EDUCATION,16400.0,0.279347,0.429285,15.96,0,0.12,23,140000,6.0,3,1
LN015480,2021-10-02,D,MORTGAGE,DEBTCONSOLIDATION,18000.0,0.650073,0.547386,17.27,1,0.14,24,128000,7.0,2,1
LN015481,2022-03-13,B,MORTGAGE,MEDICAL,8000.0,0.141209,0.300331,11.71,0,0.06,25,140000,3.0,2,0
LN015482,2022-10-31,A,MORTGAGE,EDUCATION,18000.0,0.08427,0.225178,7.9,0,0.13,21,140000,2.0,4,0
LN015483,2022-12-03,B,MORTGAGE,PERSONAL,12000.0,0.135797,0.305538,11.71,0,0.09,23,140000,7.0,4,0
LN015484,2022-09-22,B,RENT,DEBTCONSOLIDATION,15000.0,0.162374,0.309693,12.42,0,0.21,25,72000,7.0,3,0
LN015485,2023-01-07,A,RENT,PERSONAL,15000.0,0.103739,0.221178,6.92,0,0.21,26,72000,6.0,3,0
LN015486,2023-06-13,D,RENT,PERSONAL,15000.0,0.595107,0.576941,16.02,1,0.23,26,66000,2.0,2,0
LN015487,2021-04-20,C,RENT,DEBTCONSOLIDATION,15000.0,0.201577,0.404053,12.68,0,0.21,25,72000,7.0,3,0
LN015488,2023-05-01,A,MORTGAGE,PERSONAL,12000.0,0.09397,0.188536,5.42,0,0.09,23,140000,4.0,3,0
LN015489,2023-03-19,A,MORTGAGE,PERSONAL,12000.0,0.080931,0.199124,8.49,0,0.09,23,140000,7.0,3,0
LN015490,2021-10-19,E,RENT,VENTURE,15000.0,0.646758,0.655912,17.19,0,0.21,22,72000,6.0,2,0
LN015491,2023-09-21,B,RENT,MEDICAL,15000.0,0.15931,0.287602,10.99,0,0.21,24,72000,4.0,4,0
LN015492,2022-03-31,B,MORTGAGE,EDUCATION,10000.0,0.144104,0.298362,10.99,0,0.07,22,140000,6.0,3,0
LN015493,2021-12-20,A,MORTGAGE,PERSONAL,4475.0,0.078779,0.205681,7.49,0,0.03,24,140000,3.0,4,0
LN015494,2022-11-29,C,OWN,EDUCATION,8000.0,0.313857,0.438506,13.79,0,0.38,26,21000,4.0,3,1
LN015495,2021-10-22,B,MORTGAGE,DEBTCONSOLIDATION,35000.0,0.167449,0.320253,10.59,0,0.25,25,140000,9.0,3,0
LN015496,2022-09-14,B,RENT,MEDICAL,15000.0,0.172775,0.282869,11.48,1,0.23,23,56525,1.0,4,0
LN015497,2021-12-08,C,MORTGAGE,PERSONAL,6000.0,0.27702,0.437732,13.49,0,0.04,23,140000,7.0,3,1
LN015498,2022-03-01,A,MORTGAGE,EDUCATION,3500.0,0.081436,0.184918,5.79,0,0.03,23,140000,0.0,3,0
LN015499,2023-01-14,C,RENT,MEDICAL,15000.0,0.292815,0.415044,13.16,0,0.2,24,73500,7.0,3,1
LN015500,2022-03-13,B,RENT,PERSONAL,15000.0,0.162021,0.295042,11.89,0,0.2,23,73500,3.0,3,0
LN015501,2022-06-26,B,MORTGAGE,HOMEIMPROVEMENT,25000.0,0.158367,0.297135,10.74,0,0.18,24,140000,5.0,4,0
LN015502,2021-11-07,A,MORTGAGE,HOMEIMPROVEMENT,20000.0,0.093055,0.191454,6.54,0,0.14,24,140000,7.0,4,0
LN015503,2024-05-21,A,MORTGAGE,VENTURE,20000.0,0.095914,0.232773,6.91,0,0.14,22,140000,6.0,3,0
LN015504,2023-04-09,B,MORTGAGE,HOMEIMPROVEMENT,25000.0,0.165305,0.299339,10.36,0,0.18,24,140000,8.0,2,0
LN015505,2022-04-02,B,MORTGAGE,MEDICAL,22000.0,0.149468,0.298904,8.88,0,0.16,25,140000,10.0,3,0
LN015506,2023-03-15,C,RENT,EDUCATION,15000.0,0.286965,0.397796,13.47,0,0.2,23,74424,4.0,3,1
LN015507,2022-02-01,B,MORTGAGE,MEDICAL,16000.0,0.146188,0.280294,10.38,0,0.11,24,140000,8.0,2,0
LN015508,2022-08-25,D,MORTGAGE,PERSONAL,15000.0,0.651202,0.535658,15.58,0,0.11,23,140000,3.0,3,1
LN015509,2021-10-19,B,RENT,PERSONAL,15000.0,0.164739,0.314662,11.71,0,0.2,24,75000,6.0,4,0
LN015510,2024-04-11,B,RENT,MEDICAL,15000.0,0.166903,0.302138,10.99,0,0.2,23,75000,4.0,3,0
LN015511,2022-08-15,A,MORTGAGE,EDUCATION,4800.0,0.084614,0.226138,7.88,0,0.03,25,140000,2.0,4,0
LN015512,2023-02-22,D,MORTGAGE,HOMEIMPROVEMENT,13050.0,0.658929,0.540223,14.59,0,0.09,26,140000,5.0,3,1
LN015513,2024-04-05,B,MORTGAGE,VENTURE,24250.0,0.155153,0.310217,12.53,0,0.17,26,140000,10.0,3,0
LN015514,2021-02-24,D,RENT,HOMEIMPROVEMENT,15000.0,0.66768,0.549147,15.28,1,0.22,21,69000,0.0,4,1
LN015515,2023-05-04,B,RENT,MEDICAL,15000.0,0.164591,0.302984,10.37,0,0.2,21,75000,5.0,4,0
LN015516,2022-08-14,C,RENT,MEDICAL,15000.0,0.300719,0.42788,13.43,1,0.22,23,58650,7.0,4,1
LN015517,2021-09-17,B,MORTGAGE,HOMEIMPROVEMENT,10000.0,0.140415,0.314648,11.58,1,0.08,25,128000,4.0,2,0
LN015518,2023-07-01,B,OWN,MEDICAL,2500.0,0.150234,0.312184,9.63,0,0.12,21,20004,2.0,2,0
LN015519,2023-01-15,C,MORTGAGE,MEDICAL,10000.0,0.190779,0.419667,12.23,1,0.08,22,108803,6.0,4,0
LN015520,2022-09-27,E,MORTGAGE,EDUCATION,4000.0,0.625157,0.666204,16.45,0,0.03,24,140004,4.0,3,0
LN015521,2022-06-07,A,RENT,EDUCATION,15000.0,0.099635,0.218594,6.54,0,0.2,23,75000,6.0,3,0
LN015522,2023-09-19,C,OTHER,MEDICAL,4500.0,0.182683,0.437694,12.87,0,0.03,25,140004,8.0,4,0
LN015523,2023-11-12,B,MORTGAGE,DEBTCONSOLIDATION,6000.0,0.131392,0.296442,11.14,0,0.04,24,140300,6.0,3,0
LN015524,2021-07-12,A,MORTGAGE,VENTURE,10000.0,0.074041,0.216482,5.99,0,0.07,24,141000,0.0,3,0
LN015525,2023-12-14,A,OWN,PERSONAL,10000.0,0.077648,0.189249,7.49,0,0.07,24,141000,8.0,2,0
LN015526,2023-05-08,B,MORTGAGE,EDUCATION,15000.0,0.150287,0.318166,10.99,0,0.11,23,141000,1.0,4,0
LN015527,2022-05-30,B,MORTGAGE,EDUCATION,12000.0,0.142284,0.310967,12.53,0,0.09,24,141000,2.0,4,0
LN015528,2022-06-08,A,MORTGAGE,PERSONAL,14000.0,0.077005,0.224092,7.51,0,0.1,25,141996,0.0,3,0
LN015529,2022-12-07,A,OWN,VENTURE,7500.0,0.075145,0.236713,7.88,0,0.05,24,142000,0.0,2,0
LN015530,2021-01-08,E,RENT,HOMEIMPROVEMENT,15000.0,0.731484,0.658816,16.7,1,0.22,25,69000,0.0,3,1
LN015531,2023-06-19,D,MORTGAGE,PERSONAL,4000.0,0.577292,0.524249,12.61,0,0.03,24,143123,2.0,4,0
LN015532,2021-10-27,A,MORTGAGE,MEDICAL,12000.0,0.084917,0.19432,7.66,0,0.08,26,143375,10.0,3,0
LN015533,2022-12-06,D,MORTGAGE,DEBTCONSOLIDATION,1500.0,0.573531,0.55712,17.27,1,0.01,24,132000,8.0,2,0
LN015534,2023-06-21,A,MORTGAGE,PERSONAL,10000.0,0.072222,0.199671,5.99,0,0.07,23,144000,7.0,2,0
LN015535,2023-08-16,A,MORTGAGE,EDUCATION,12000.0,0.077842,0.219914,7.49,0,0.08,26,144000,2.0,3,0
LN015536,2024-02-19,A,OWN,VENTURE,6800.0,0.089337,0.202359,7.49,0,0.05,23,144000,1.0,2,0
LN015537,2021-10-23,A,MORTGAGE,HOMEIMPROVEMENT,14700.0,0.08521,0.196698,7.66,0,0.1,24,144000,4.0,3,0
LN015538,2021-12-08,D,RENT,PERSONAL,15000.0,0.582812,0.542334,16.49,0,0.2,26,75531,3.0,4,0
LN015539,2022-07-01,C,MORTGAGE,DEBTCONSOLIDATION,8000.0,0.187022,0.426394,14.72,0,0.06,24,144000,4.0,4,0
LN015540,2023-03-29,B,MORTGAGE,PERSONAL,14400.0,0.144615,0.302833,10.25,0,0.1,24,144000,8.0,3,0
LN015541,2021-11-18,B,RENT,VENTURE,15000.0,0.158989,0.290764,10.74,0,0.2,23,76000,3.0,4,0
LN015542,2024-02-21,C,RENT,DEBTCONSOLIDATION,15000.0,0.195754,0.439448,13.11,0,0.2,26,76000,6.0,4,0
LN015543,2022-09-30,E,MORTGAGE,EDUCATION,25000.0,0.718694,0.643319,16.35,0,0.17,25,144996,2.0,2,1
LN015544,2023-11-08,B,MORTGAGE,DEBTCONSOLIDATION,10000.0,0.138861,0.272913,11.71,0,0.07,23,145000,5.0,3,0
LN015545,2023-08-27,B,RENT,PERSONAL,15000.0,0.156881,0.323664,12.42,0,0.19,23,77000,7.0,2,0
LN015546,2022-08-05,B,MORTGAGE,HOMEIMPROVEMENT,7000.0,0.141027,0.303793,10.99,0,0.05,24,145000,0.0,3,0
LN015547,2021-02-03,A,OWN,HOMEIMPROVEMENT,3000.0,0.088932,0.213202,8.94,0,0.15,24,20000,2.0,2,0
LN015548,2023-11-02,B,MORTGAGE,DEBTCONSOLIDATION,14000.0,0.142755,0.299504,10.59,0,0.1,26,145000,9.0,2,0
LN015549,2021-10-04,B,MORTGAGE,MEDICAL,12000.0,0.13838,0.301189,10.99,0,0.08,24,145000,3.0,2,0
LN015550,2021-03-01,A,MORTGAGE,HOMEIMPROVEMENT,8000.0,0.078499,0.238995,8.49,0,0.06,25,145000,9.0,3,0
LN015551,2022-10-02,B,RENT,VENTURE,15000.0,0.152013,0.306968,10.0,0,0.19,26,77368,1.0,3,0
LN015552,2022-02-09,A,RENT,EDUCATION,15000.0,0.103155,0.213946,7.51,1,0.21,23,73000,7.0,2,0
LN015553,2021-03-02,B,OWN,PERSONAL,3200.0,0.140519,0.304899,12.21,0,0.16,22,20000,7.0,4,0
LN015554,2021-10-26,B,MORTGAGE,MEDICAL,12000.0,0.141353,0.327407,10.37,0,0.08,23,145000,3.0,2,0
LN015555,2021-01-16,A,MORTGAGE,PERSONAL,12000.0,0.084196,0.220324,6.92,0,0.08,22,145000,6.0,4,0
LN015556,2021-01-11,A,MORTGAGE,EDUCATION,14400.0,0.074303,0.217996,5.79,0,0.1,23,145000,0.0,4,0
LN015557,2024-05-20,B,RENT,VENTURE,15000.0,0.164382,0.314933,12.69,0,0.19,23,80000,5.0,4,0
LN015558,2022-02-04,A,MORTGAGE,MEDICAL,12000.0,0.085379,0.218159,5.79,0,0.08,25,145000,7.0,2,0
LN015559,2021-06-10,A,RENT,VENTURE,15000.0,0.081061,0.215858,7.49,0,0.19,21,80000,3.0,2,0
LN015560,2021-03-27,B,MORTGAGE,EDUCATION,25000.0,0.156043,0.299871,11.36,0,0.17,25,145000,3.0,4,0
LN015561,2021-06-10,B,MORTGAGE,DEBTCONSOLIDATION,20000.0,0.136421,0.310981,11.36,0,0.14,24,145000,4.0,3,0
LN015562,2022-09-05,B,OWN,EDUCATION,20800.0,0.150209,0.338776,11.83,0,0.14,23,145000,7.0,4,0
LN015563,2022-05-19,B,OWN,PERSONAL,11500.0,0.142764,0.307617,11.14,0,0.08,24,145000,2.0,4,0
LN015564,2022-09-02,B,MORTGAGE,MEDICAL,9000.0,0.130387,0.329173,12.53,1,0.07,26,113050,4.0,4,0
LN015565,2024-03-12,A,RENT,VENTURE,15000.0,0.107224,0.231831,8.49,0,0.19,26,80000,11.0,2,0
LN015566,2021-11-17,F,MORTGAGE,DEBTCONSOLIDATION,3000.0,0.76683,0.740043,17.9,1,0.02,25,133000,8.0,2,1
LN015567,2024-02-14,B,MORTGAGE,PERSONAL,7500.0,0.138555,0.325172,10.08,0,0.05,25,145000,3.0,2,0
LN015568,2023-09-04,D,OWN,HOMEIMPROVEMENT,6800.0,0.625827,0.505766,14.59,1,0.34,21,19800,4.0,2,0
LN015569,2023-01-02,A,MORTGAGE,EDUCATION,5000.0,0.070622,0.190974,9.63,0,0.03,24,145008,8.0,4,0
LN015570,2021-04-10,A,MORTGAGE,DEBTCONSOLIDATION,4700.0,0.073454,0.233597,6.92,0,0.03,23,145596,0.0,2,0
LN015571,2023-09-06,C,OWN,VENTURE,4800.0,0.283803,0.404729,13.61,1,0.24,24,19764,0.0,3,1
LN015572,2021-11-08,D,MORTGAGE,VENTURE,7500.0,0.659505,0.535637,13.49,1,0.06,25,133900,9.0,2,1
LN015573,2024-02-29,D,MORTGAGE,EDUCATION,20000.0,0.660162,0.567499,15.31,0,0.14,26,145992,0.0,2,1
LN015574,2024-03-11,A,OWN,PERSONAL,5000.0,0.114897,0.214995,8.0,1,0.26,26,19500,0.0,3,0
LN015575,2022-04-25,C,MORTGAGE,DEBTCONSOLIDATION,4000.0,0.188805,0.440224,13.72,0,0.03,21,146000,5.0,2,0
LN015576,2022-04-05,D,MORTGAGE,DEBTCONSOLIDATION,25000.0,0.591369,0.533496,14.83,1,0.19,24,134000,2.0,4,0
LN015577,2021-09-04,B,MORTGAGE,VENTURE,28000.0,0.16119,0.313198,10.99,0,0.19,25,146990,0.0,3,0
LN015578,2024-01-24,B,MORTGAGE,MEDICAL,24000.0,0.156155,0.304832,10.99,0,0.16,23,147000,2.0,3,0
LN015579,2021-08-11,A,MORTGAGE,HOMEIMPROVEMENT,4100.0,0.080138,0.23004,6.92,0,0.03,26,147000,3.0,3,0
LN015580,2021-02-05,B,MORTGAGE,DEBTCONSOLIDATION,25000.0,0.153757,0.297076,10.25,0,0.17,23,147000,4.0,3,0
LN015581,2023-09-19,D,RENT,VENTURE,15000.0,0.590267,0.528135,15.65,1,0.2,23,74000,1.0,2,0
LN015582,2022-06-28,A,MORTGAGE,DEBTCONSOLIDATION,7500.0,0.080968,0.204986,8.0,0,0.05,26,147996,10.0,3,0
LN015583,2023-09-03,B,RENT,EDUCATION,15000.0,0.161353,0.301211,11.89,0,0.19,26,80004,8.0,4,0
LN015584,2022-05-28,A,MORTGAGE,DEBTCONSOLIDATION,15000.0,0.072211,0.200933,7.66,0,0.1,22,148000,6.0,4,0
LN015585,2022-05-10,B,OWN,PERSONAL,2400.0,0.142075,0.289309,9.91,0,0.13,21,19200,0.0,2,0
LN015586,2024-06-09,A,MORTGAGE,EDUCATION,4000.0,0.085014,0.228346,7.88,0,0.03,24,148000,0.0,2,0
LN015587,2023-03-31,F,MORTGAGE,PERSONAL,25000.0,0.699865,0.757637,19.13,1,0.18,24,136000,9.0,3,0
LN015588,2023-10-08,C,RENT,PERSONAL,15000.0,0.290224,0.420159,13.57,1,0.2,23,75000,0.0,3,1
LN015589,2021-03-16,B,RENT,DEBTCONSOLIDATION,15000.0,0.153339,0.29277,10.62,0,0.18,23,81960,7.0,3,0
LN015590,2021-11-16,E,MORTGAGE,HOMEIMPROVEMENT,15600.0,0.618834,0.64892,19.42,1,0.11,25,136112,9.0,2,0
LN015591,2021-05-05,A,OWN,VENTURE,7000.0,0.075382,0.184666,8.94,0,0.05,23,149385,7.0,4,0
LN015592,2024-04-29,A,MORTGAGE,MEDICAL,7000.0,0.078487,0.212175,6.62,0,0.05,26,149400,1.0,3,0
LN015593,2022-04-28,A,RENT,EDUCATION,15000.0,0.092274,0.193879,6.03,0,0.18,23,84000,4.0,4,0
LN015594,2024-01-05,C,MORTGAGE,MEDICAL,25000.0,0.20777,0.433987,12.98,0,0.17,23,149981,7.0,3,0
LN015595,2023-12-12,A,OWN,VENTURE,14400.0,0.080498,0.194928,8.9,0,0.1,25,150000,0.0,4,0
LN015596,2022-03-06,C,MORTGAGE,MEDICAL,20000.0,0.282545,0.409715,14.65,0,0.13,25,150000,9.0,4,1
LN015597,2021-07-24,D,RENT,DEBTCONSOLIDATION,15000.0,0.670522,0.539807,15.31,1,0.19,25,78000,4.0,4,1
LN015598,2021-07-14,A,MORTGAGE,PERSONAL,7500.0,0.067537,0.222578,8.9,0,0.05,25,150000,9.0,3,0
LN015599,2021-10-03,C,RENT,MEDICAL,15000.0,0.20858,0.432404,11.34,0,0.18,23,84000,0.0,3,0
LN015600,2023-12-28,B,RENT,DEBTCONSOLIDATION,15000.0,0.151252,0.280004,10.14,0,0.18,26,84000,4.0,4,0
LN015601,2021-02-10,A,MORTGAGE,MEDICAL,12000.0,0.080753,0.205431,7.49,0,0.08,25,150000,3.0,2,0
LN015602,2023-02-05,A,MORTGAGE,EDUCATION,8000.0,0.075727,0.194177,8.9,0,0.05,24,150000,8.0,4,0
LN015603,2023-03-28,C,MORTGAGE,MEDICAL,35000.0,0.224014,0.435689,15.96,0,0.23,26,150000,8.0,3,0
LN015604,2021-03-12,A,OWN,PERSONAL,6000.0,0.128798,0.196457,6.54,1,0.31,23,19200,4.0,2,0
LN015605,2021-10-30,A,OWN,EDUCATION,3300.0,0.089891,0.20313,6.17,1,0.17,21,19200,5.0,2,0
LN015606,2022-07-12,A,RENT,VENTURE,15000.0,0.094963,0.209016,7.9,0,0.18,25,85000,2.0,4,0
LN015607,2021-02-10,A,MORTGAGE,DEBTCONSOLIDATION,10000.0,0.080823,0.203424,5.42,0,0.07,25,150000,9.0,4,0
LN015608,2022-05-07,C,MORTGAGE,PERSONAL,25000.0,0.285617,0.409616,12.99,0,0.17,24,150000,8.0,4,1
LN015609,2021-07-24,B,RENT,PERSONAL,15000.0,0.158946,0.289385,10.99,0,0.18,23,85000,7.0,3,0
LN015610,2022-11-17,A,OWN,PERSONAL,4500.0,0.100476,0.212793,7.88,1,0.23,26,19200,7.0,3,0
LN015611,2021-01-30,B,MORTGAGE,MEDICAL,30000.0,0.159212,0.288044,9.99,0,0.2,23,150000,7.0,3,0
LN015612,2021-04-13,C,MORTGAGE,DEBTCONSOLIDATION,5000.0,0.267278,0.424178,12.99,0,0.03,25,150000,8.0,4,1
LN015613,2023-02-09,D,RENT,EDUCATION,15000.0,0.592672,0.539221,14.59,0,0.18,23,85000,7.0,4,0
LN015614,2021-02-27,C,RENT,MEDICAL,15000.0,0.205439,0.396844,13.11,0,0.18,24,85000,0.0,3,0
LN015615,2022-05-31,B,RENT,VENTURE,15000.0,0.154933,0.339903,10.95,0,0.18,21,85000,2.0,3,0
LN015616,2022-04-01,D,MORTGAGE,EDUCATION,6400.0,0.653742,0.567363,15.62,0,0.04,26,150000,6.0,2,1
LN015617,2022-02-07,C,RENT,EDUCATION,15000.0,0.281365,0.450572,13.48,0,0.18,24,85100,3.0,2,1
LN015618,2022-08-20,A,MORTGAGE,MEDICAL,24000.0,0.096052,0.204817,7.49,0,0.16,24,150000,9.0,3,0
